280,20205,Educación Álamos,Aguascalientes,Aguascalientes,,
281,20205,Nueva España,Aguascalientes,Aguascalientes,,
282,20206,Lic. José López Portillo,Aguascalientes,Aguascalientes,,
283,20206,La Barranquilla,Aguascalientes,Aguascalientes,,
284,20206,Barandales de San José,Aguascalientes,Aguascalientes,,
285,20207,Canteras de San Javier,Aguascalientes,Aguascalientes,,
286,20207,Capital City,Aguascalientes,Aguascalientes,,
287,20207,Rinconada San José,Aguascalientes,Aguascalientes,,
288,20208,Canteras de San José,Aguascalientes,Aguascalientes,,
289,20210,Circunvalación Poniente,Aguascalientes,Aguascalientes,,
290,20210,España,Aguascalientes,Aguascalientes,,
291,20210,La Barranca de Guadalupe,Aguascalientes,Aguascalientes,,
292,20210,Pirules INFONAVIT,Aguascalientes,Aguascalientes,,
293,20217,Residencial los Pirules,Aguascalientes,Aguascalientes,,
294,20218,Canteras de Santa Imelda,Aguascalientes,Aguascalientes,,
295,20218,Francisco Villa,Aguascalientes,Aguascalientes,,
296,20218,Jardines del Lago,Aguascalientes,Aguascalientes,,
297,20218,Tahona Residencial,Aguascalientes,Aguascalientes,,
298,20218,San Martin de La Cantera,Aguascalientes,Aguascalientes,,
299,20218,Canteras de San Agustin,Aguascalientes,Aguascalientes,,
300,20218,Santa Imelda,Aguascalientes,Aguascalientes,,
301,20218,Los Eucaliptos 2a. Sección,Aguascalientes,Aguascalientes,,
302,20218,Los Eucaliptos,Aguascalientes,Aguascalientes,,
303,20218,San Agustín,Aguascalientes,Aguascalientes,,
304,20219,El Edén,Aguascalientes,Aguascalientes,,
305,20219,Parque Industrial el Vergel,Aguascalientes,Aguascalientes,,
306,20219,Misión Juan Pablo II,Aguascalientes,Aguascalientes,,
307,20220,Las Flores,Aguascalientes,Aguascalientes,,
308,20220,Vivienda Popular,Aguascalientes,Aguascalientes,,
309,20229,Las Torres,Aguascalientes,Aguascalientes,,
310,20230,Las Américas,Aguascalientes,Aguascalientes,,
311,20230,Obraje,Aguascalientes,Aguascalientes,,
312,20230,Santa Elena,Aguascalientes,Aguascalientes,,
313,20234,Agricultura,Aguascalientes,Aguascalientes,,
314,20235,El Dorado 1a Sección,Aguascalientes,Aguascalientes,,
315,20235,El Dorado 2a Sección,Aguascalientes,Aguascalientes,,
316,20235,Valle Dorado,Aguascalientes,Aguascalientes,,
317,20235,Villa Jardín,Aguascalientes,Aguascalientes,,
318,20236,Jardines de Santa Elena,Aguascalientes,Aguascalientes,,
319,20237,Hermanos Carreón,Aguascalientes,Aguascalientes,,
320,20237,Montebello,Aguascalientes,Aguascalientes,,
321,20238,Santa Elena 2a Sección,Aguascalientes,Aguascalientes,,
322,20239,La Fuente,Aguascalientes,Aguascalientes,,
323,20240,El Encino,Aguascalientes,Aguascalientes,,
324,20240,El Laurel,Aguascalientes,Aguascalientes,,
325,20240,La Luna,Aguascalientes,Aguascalientes,,
326,20240,La Salud,Aguascalientes,Aguascalientes,,
327,20240,Los Virreyes,Aguascalientes,Aguascalientes,,
328,20240,El Llanito,Aguascalientes,Aguascalientes,,
329,20240,Residencial el Encino,Aguascalientes,Aguascalientes,,
330,20240,Triana,Aguascalientes,Aguascalientes,,
331,20240,Residencial Cosío,Aguascalientes,Aguascalientes,,
332,20240,Triana,Aguascalientes,Aguascalientes,,
333,20247,San Fernando INFONAVIT,Aguascalientes,Aguascalientes,,
334,20248,Jardines de Triana,Aguascalientes,Aguascalientes,,
335,20249,Gámez,Aguascalientes,Aguascalientes,,
336,20250,Jesús Gómez Portugal,Aguascalientes,Aguascalientes,,
337,20250,Héroes de Aguascalientes,Aguascalientes,Aguascalientes,,
338,20250,Jardines de La Cruz,Aguascalientes,Aguascalientes,,
339,20250,La Huerta,Aguascalientes,Aguascalientes,,
340,20250,San Luis,Aguascalientes,Aguascalientes,,
341,20250,Vivienda Militar,Aguascalientes,Aguascalientes,,
342,20250,Villas de Kristal,Aguascalientes,Aguascalientes,,
343,20255,Bona Gens,Aguascalientes,Aguascalientes,,
344,20255,INFONAVIT Los Volcanes,Aguascalientes,Aguascalientes,,
345,20256,FOVISSSTE Ojocaliente I,Aguascalientes,Aguascalientes,,
346,20256,Ojocaliente FOVISSSTE II,Aguascalientes,Aguascalientes,,
347,20256,Ojocaliente las Torres,Aguascalientes,Aguascalientes,,
348,20256,Rinconada de La Cruz,Aguascalientes,Aguascalientes,,
349,20256,Villas de Ojocaliente,Aguascalientes,Aguascalientes,,
350,20256,Parque y Presa del Cedazo,Aguascalientes,Aguascalientes,,
351,20257,Lázaro Cárdenas,Aguascalientes,Aguascalientes,,
352,20259,La Estación,Aguascalientes,Aguascalientes,,
353,20259,La Purísima,Aguascalientes,Aguascalientes,,
354,20260,IV Centenario,Aguascalientes,Aguascalientes,,
355,20260,Jesús Terán Peredo,Aguascalientes,Aguascalientes,,
356,20260,Ojo de Agua,Aguascalientes,Aguascalientes,,
357,20260,Sidusa,Aguascalientes,Aguascalientes,,
358,20260,Rinconada El Cedazo,Aguascalientes,Aguascalientes,,
359,20263,Agua Clara,Aguascalientes,Aguascalientes,,
360,20263,Balcones de Ojocaliente,Aguascalientes,Aguascalientes,,
361,20263,Cielo Claro,Aguascalientes,Aguascalientes,,
362,20263,Lomas del Chapulín,Aguascalientes,Aguascalientes,,
363,20263,Ojo de Agua de Palmitas,Aguascalientes,Aguascalientes,,
364,20263,Salto de Ojocaliente,Aguascalientes,Aguascalientes,,
365,20263,Solidaridad 2a Sección,Aguascalientes,Aguascalientes,,
366,20263,Solidaridad 3a Sección,Aguascalientes,Aguascalientes,,
367,20263,Tierra Buena,Aguascalientes,Aguascalientes,,
368,20263,Rinconada San Antonio I,Aguascalientes,Aguascalientes,,
369,20263,Cima del Chapulín,Aguascalientes,Aguascalientes,,
370,20263,Cobano de Palmitas,Aguascalientes,Aguascalientes,,
371,20263,San Jorge,Aguascalientes,Aguascalientes,,
372,20263,La Lomita,Aguascalientes,Aguascalientes,,
373,20263,Villa las Palmas,Aguascalientes,Aguascalientes,,
374,20263,Bajío de las Palmas,Aguascalientes,Aguascalientes,,
375,20263,Lomas del Gachupín,Aguascalientes,Aguascalientes,,
376,20263,El Cedazo,Aguascalientes,Aguascalientes,,
377,20263,San Ángel,Aguascalientes,Aguascalientes,,
378,20263,Villa Taurina,Aguascalientes,Aguascalientes,,
379,20264,Morelos INFONAVIT,Aguascalientes,Aguascalientes,,
380,20264,Vista del Sol 2a Sección,Aguascalientes,Aguascalientes,,
381,20264,Vista del Sol 3a Sección,Aguascalientes,Aguascalientes,,
382,20264,Vista del Sol 1a Sección,Aguascalientes,Aguascalientes,,
383,20265,Ojo de Agua INFONAVIT,Aguascalientes,Aguascalientes,,
384,20266,Jardines del Sol,Aguascalientes,Aguascalientes,,
385,20266,La Cruz,Aguascalientes,Aguascalientes,,
386,20266,Misión de Santa Fe,Aguascalientes,Aguascalientes,,
387,20267,S.T.E.M.A.,Aguascalientes,Aguascalientes,,
388,20267,Jardines de La Convención,Aguascalientes,Aguascalientes,,
389,20267,Ojo de Agua FOVISSSTE 1a Sección,Aguascalientes,Aguascalientes,,
390,20267,Lic Primo Verdad INEGI,Aguascalientes,Aguascalientes,,
391,20268,Fuentes de La Asunción,Aguascalientes,Aguascalientes,,
392,20269,Jardines de La Luz,Aguascalientes,Aguascalientes,,
393,20270,Mesonero,Aguascalientes,Aguascalientes,,
394,20270,Bulevar,Aguascalientes,Aguascalientes,,
395,20270,El Caminero,Aguascalientes,Aguascalientes,,
396,20270,Jardines de Aguascalientes,Aguascalientes,Aguascalientes,,
397,20270,Jardines de La Asunción,Aguascalientes,Aguascalientes,,
398,20270,Las Canoas,Aguascalientes,Aguascalientes,,
399,20270,Lindavista,Aguascalientes,Aguascalientes,,
400,20270,México,Aguascalientes,Aguascalientes,,
401,20270,Los Cedros,Aguascalientes,Aguascalientes,,
402,20276,Jardines de las Bugambilias,Aguascalientes,Aguascalientes,,
403,20276,Jardines del Parque,Aguascalientes,Aguascalientes,,
404,20276,Jardines de Alejandría,Aguascalientes,Aguascalientes,,
405,20277,Pirámides,Aguascalientes,Aguascalientes,,
406,20277,Residencial del Parque,Aguascalientes,Aguascalientes,,
407,20277,Rinconada del Parque,Aguascalientes,Aguascalientes,,
408,20278,Jardines de las Fuentes,Aguascalientes,Aguascalientes,,
409,20280,Villas de San José,Aguascalientes,Aguascalientes,,
410,20280,Casasolida,Aguascalientes,Aguascalientes,,
411,20280,Central de Abastos,Aguascalientes,Aguascalientes,,
412,20280,Jardines del Sur,Aguascalientes,Aguascalientes,,
413,20280,Martinez Dominguez,Aguascalientes,Aguascalientes,,
414,20280,Prados de Villasunción,Aguascalientes,Aguascalientes,,
415,20280,Prados del Sur,Aguascalientes,Aguascalientes,,
416,20280,San Francisco del Arenal,Aguascalientes,Aguascalientes,,
417,20280,San Pedro,Aguascalientes,Aguascalientes,,
418,20280,Torres de San Francisco,Aguascalientes,Aguascalientes,,
419,20280,Trojes del Sur,Aguascalientes,Aguascalientes,,
420,20280,Australis,Aguascalientes,Aguascalientes,,
421,20280,Conjunto San Francisco,Aguascalientes,Aguascalientes,,
422,20283,Kerarta,Aguascalientes,Aguascalientes,,
423,20283,Parque Industrial Siglo XXI,Aguascalientes,Aguascalientes,,
424,20284,La Casita,Aguascalientes,Aguascalientes,,
425,20284,La Estancia,Aguascalientes,Aguascalientes,,
426,20284,INFONAVIT Potreros del Oeste,Aguascalientes,Aguascalientes,,
427,20284,Villas de Santa Rosa,Aguascalientes,Aguascalientes,,
428,20284,Villas del Oeste,Aguascalientes,Aguascalientes,,
429,20284,Vistas del Sur,Aguascalientes,Aguascalientes,,
430,20284,Rinconada del Sur,Aguascalientes,Aguascalientes,,
431,20284,Villas del Encino,Aguascalientes,Aguascalientes,,
432,20285,Versalles 1a Sección,Aguascalientes,Aguascalientes,,
